date,region,channel,product_category,customer_segment,revenue,units
2026-06-25,APAC,Wholesale,Electronics,Consumer,1352.89,50
2026-06-25,APAC,Wholesale,Electronics,SMB,607.99,14
2026-06-25,APAC,Wholesale,Electronics,Enterprise,615.81,15
2026-06-25,APAC,Wholesale,Apparel,Consumer,833.6,38
2026-06-25,APAC,Wholesale,Apparel,SMB,1260.38,49
2026-06-25,APAC,Wholesale,Apparel,Enterprise,1061.28,32
2026-06-25,APAC,Wholesale,Home Goods,Consumer,1155.12,37
2026-06-25,APAC,Wholesale,Home Goods,SMB,496.92,12
2026-06-25,APAC,Wholesale,Home Goods,Enterprise,1223.15,28
2026-06-25,APAC,Wholesale,Grocery,Consumer,893.66,28
2026-06-25,APAC,Wholesale,Grocery,SMB,1108.53,55
2026-06-25,APAC,Wholesale,Grocery,Enterprise,1096.87,32
2026-06-26,North America,Retail,Electronics,Consumer,901.61,24
2026-06-26,North America,Retail,Electronics,SMB,1163.72,59
2026-06-26,North America,Retail,Electronics,Enterprise,745.89,18
2026-06-26,North America,Retail,Apparel,Consumer,556.43,23
2026-06-26,North America,Retail,Apparel,SMB,1023.46,42
2026-06-26,North America,Retail,Apparel,Enterprise,752.68,17
2026-06-26,North America,Retail,Home Goods,Consumer,936.93,32
2026-06-26,North America,Retail,Home Goods,SMB,1052.84,55
2026-06-26,North America,Retail,Home Goods,Enterprise,1018.0,45
2026-06-26,North America,Retail,Grocery,Consumer,600.52,18
2026-06-26,North America,Retail,Grocery,SMB,822.61,24
2026-06-26,North America,Retail,Grocery,Enterprise,950.57,21
2026-06-26,North America,Online,Electronics,Consumer,1099.21,56
2026-06-26,North America,Online,Electronics,SMB,415.05,10
2026-06-26,North America,Online,Electronics,Enterprise,1250.4,28
2026-06-26,North America,Online,Apparel,Consumer,498.76,22
2026-06-26,North America,Online,Apparel,SMB,887.56,33
2026-06-26,North America,Online,Apparel,Enterprise,706.6,33
2026-06-26,North America,Online,Home Goods,Consumer,819.48,18
2026-06-26,North America,Online,Home Goods,SMB,1060.25,45
2026-06-26,North America,Online,Home Goods,Enterprise,1052.72,28
2026-06-26,North America,Online,Grocery,Consumer,589.48,13
2026-06-26,North America,Online,Grocery,SMB,931.43,26
2026-06-26,North America,Online,Grocery,Enterprise,875.79,23
2026-06-26,North America,Wholesale,Electronics,Consumer,457.54,18
2026-06-26,North America,Wholesale,Electronics,SMB,723.95,40
2026-06-26,North America,Wholesale,Electronics,Enterprise,612.25,17
2026-06-26,North America,Wholesale,Apparel,Consumer,843.14,35
2026-06-26,North America,Wholesale,Apparel,SMB,1294.49,45
2026-06-26,North America,Wholesale,Apparel,Enterprise,1218.87,71
2026-06-26,North America,Wholesale,Home Goods,Consumer,1322.19,52
2026-06-26,North America,Wholesale,Home Goods,SMB,496.25,21
2026-06-26,North America,Wholesale,Home Goods,Enterprise,473.33,11
2026-06-26,North America,Wholesale,Grocery,Consumer,918.52,49
2026-06-26,North America,Wholesale,Grocery,SMB,1080.87,26
2026-06-26,North America,Wholesale,Grocery,Enterprise,1162.19,32
2026-06-26,Europe,Retail,Electronics,Consumer,1344.18,61
2026-06-26,Europe,Retail,Electronics,SMB,590.11,32
2026-06-26,Europe,Retail,Electronics,Enterprise,675.25,20
2026-06-26,Europe,Retail,Apparel,Consumer,856.6,33
2026-06-26,Europe,Retail,Apparel,SMB,1231.92,30
2026-06-26,Europe,Retail,Apparel,Enterprise,978.29,22
2026-06-26,Europe,Retail,Home Goods,Consumer,973.24,23
2026-06-26,Europe,Retail,Home Goods,SMB,489.01,20
2026-06-26,Europe,Retail,Home Goods,Enterprise,1281.49,56
2026-06-26,Europe,Retail,Grocery,Consumer,824.19,27
2026-06-26,Europe,Retail,Grocery,SMB,1007.21,22
2026-06-26,Europe,Retail,Grocery,Enterprise,1173.47,67
2026-06-26,Europe,Online,Electronics,Consumer,446.64,20
2026-06-26,Europe,Online,Electronics,SMB,740.64,24
2026-06-26,Europe,Online,Electronics,Enterprise,551.98,30
2026-06-26,Europe,Online,Apparel,Consumer,806.72,20
2026-06-26,Europe,Online,Apparel,SMB,1113.76,27
2026-06-26,Europe,Online,Apparel,Enterprise,968.42,36
2026-06-26,Europe,Online,Home Goods,Consumer,889.53,33
2026-06-26,Europe,Online,Home Goods,SMB,457.86,13
2026-06-26,Europe,Online,Home Goods,Enterprise,1143.34,26
2026-06-26,Europe,Online,Grocery,Consumer,816.45,25
2026-06-26,Europe,Online,Grocery,SMB,1283.27,49
2026-06-26,Europe,Online,Grocery,Enterprise,1197.36,34
2026-06-26,Europe,Wholesale,Electronics,Consumer,768.54,28
2026-06-26,Europe,Wholesale,Electronics,SMB,953.36,25
2026-06-26,Europe,Wholesale,Electronics,Enterprise,856.6,21
2026-06-26,Europe,Wholesale,Apparel,Consumer,1317.3,40
2026-06-26,Europe,Wholesale,Apparel,SMB,457.19,11
2026-06-26,Europe,Wholesale,Apparel,Enterprise,480.63,14
2026-06-26,Europe,Wholesale,Home Goods,Consumer,515.38,32
2026-06-26,Europe,Wholesale,Home Goods,SMB,694.78,21
2026-06-26,Europe,Wholesale,Home Goods,Enterprise,855.17,47
2026-06-26,Europe,Wholesale,Grocery,Consumer,1238.13,29
2026-06-26,Europe,Wholesale,Grocery,SMB,609.23,15
2026-06-26,Europe,Wholesale,Grocery,Enterprise,452.8,20
2026-06-26,APAC,Retail,Electronics,Consumer,978.04,22
2026-06-26,APAC,Retail,Electronics,SMB,1148.78,51
2026-06-26,APAC,Retail,Electronics,Enterprise,1134.56,39
2026-06-26,APAC,Retail,Apparel,Consumer,515.26,11
2026-06-26,APAC,Retail,Apparel,SMB,783.68,36
2026-06-26,APAC,Retail,Apparel,Enterprise,826.55,21
2026-06-26,APAC,Retail,Home Goods,Consumer,685.44,25
2026-06-26,APAC,Retail,Home Goods,SMB,996.01,39
2026-06-26,APAC,Retail,Home Goods,Enterprise,1006.53,24
2026-06-26,APAC,Retail,Grocery,Consumer,457.57,18
2026-06-26,APAC,Retail,Grocery,SMB,735.37,18
2026-06-26,APAC,Retail,Grocery,Enterprise,680.59,31
2026-06-26,APAC,Online,Electronics,Consumer,969.72,26
2026-06-26,APAC,Online,Electronics,SMB,1194.8,34
2026-06-26,APAC,Online,Electronics,Enterprise,1123.87,54
2026-06-26,APAC,Online,Apparel,Consumer,559.59,21
2026-06-26,APAC,Online,Apparel,SMB,787.79,30
2026-06-26,APAC,Online,Apparel,Enterprise,818.92,20
2026-06-26,APAC,Online,Home Goods,Consumer,817.62,18
2026-06-26,APAC,Online,Home Goods,SMB,937.6,37
2026-06-26,APAC,Online,Home Goods,Enterprise,1028.89,24
2026-06-26,APAC,Online,Grocery,Consumer,573.57,15
2026-06-26,APAC,Online,Grocery,SMB,716.69,23
2026-06-26,APAC,Online,Grocery,Enterprise,712.57,26
2026-06-26,APAC,Wholesale,Electronics,Consumer,1249.32,70
2026-06-26,APAC,Wholesale,Electronics,SMB,621.19,18
2026-06-26,APAC,Wholesale,Electronics,Enterprise,619.11,27
2026-06-26,APAC,Wholesale,Apparel,Consumer,786.54,21
2026-06-26,APAC,Wholesale,Apparel,SMB,1028.14,24
2026-06-26,APAC,Wholesale,Apparel,Enterprise,1029.75,56
2026-06-26,APAC,Wholesale,Home Goods,Consumer,1207.5,29
2026-06-26,APAC,Wholesale,Home Goods,SMB,422.39,17
2026-06-26,APAC,Wholesale,Home Goods,Enterprise,1232.9,27
2026-06-26,APAC,Wholesale,Grocery,Consumer,843.91,29
2026-06-26,APAC,Wholesale,Grocery,SMB,1248.98,35
2026-06-26,APAC,Wholesale,Grocery,Enterprise,1096.31,47
2026-06-27,North America,Retail,Electronics,Consumer,863.1,19
2026-06-27,North America,Retail,Electronics,SMB,1305.8,58
2026-06-27,North America,Retail,Electronics,Enterprise,688.33,32
2026-06-27,North America,Retail,Apparel,Consumer,645.16,41
2026-06-27,North America,Retail,Apparel,SMB,861.56,25
2026-06-27,North America,Retail,Apparel,Enterprise,804.97,20
2026-06-27,North America,Retail,Home Goods,Consumer,733.13,22
2026-06-27,North America,Retail,Home Goods,SMB,1141.21,41
2026-06-27,North America,Retail,Home Goods,Enterprise,1077.86,31
2026-06-27,North America,Retail,Grocery,Consumer,549.22,13
2026-06-27,North America,Retail,Grocery,SMB,999.08,27
2026-06-27,North America,Retail,Grocery,Enterprise,799.89,17
2026-06-27,North America,Online,Electronics,Consumer,1042.05,39
2026-06-27,North America,Online,Electronics,SMB,379.19,9
2026-06-27,North America,Online,Electronics,Enterprise,1314.0,51
2026-06-27,North America,Online,Apparel,Consumer,567.18,12
2026-06-27,North America,Online,Apparel,SMB,956.07,21
2026-06-27,North America,Online,Apparel,Enterprise,890.45,39
2026-06-27,North America,Online,Home Goods,Consumer,774.08,17
2026-06-27,North America,Online,Home Goods,SMB,1078.1,27
2026-06-27,North America,Online,Home Goods,Enterprise,927.37,37
2026-06-27,North America,Online,Grocery,Consumer,602.42,15
2026-06-27,North America,Online,Grocery,SMB,797.13,21
2026-06-27,North America,Online,Grocery,Enterprise,754.47,21
2026-06-27,North America,Wholesale,Electronics,Consumer,343.76,11
2026-06-27,North America,Wholesale,Electronics,SMB,666.18,20
2026-06-27,North America,Wholesale,Electronics,Enterprise,721.54,24
2026-06-27,North America,Wholesale,Apparel,Consumer,934.88,33
2026-06-27,North America,Wholesale,Apparel,SMB,1239.58,38
2026-06-27,North America,Wholesale,Apparel,Enterprise,1099.14,34
2026-06-27,North America,Wholesale,Home Goods,Consumer,1203.87,29
2026-06-27,North America,Wholesale,Home Goods,SMB,521.29,26
2026-06-27,North America,Wholesale,Home Goods,Enterprise,433.65,11
2026-06-27,North America,Wholesale,Grocery,Consumer,899.25,28
2026-06-27,North America,Wholesale,Grocery,SMB,1353.2,37
2026-06-27,North America,Wholesale,Grocery,Enterprise,1089.34,36
2026-06-27,Europe,Retail,Electronics,Consumer,1225.65,27
2026-06-27,Europe,Retail,Electronics,SMB,553.6,25
2026-06-27,Europe,Retail,Electronics,Enterprise,551.14,15
2026-06-27,Europe,Retail,Apparel,Consumer,883.29,35
2026-06-27,Europe,Retail,Apparel,SMB,971.33,22
2026-06-27,Europe,Retail,Apparel,Enterprise,996.61,51
2026-06-27,Europe,Retail,Home Goods,Consumer,955.13,39
2026-06-27,Europe,Retail,Home Goods,SMB,450.17,29
2026-06-27,Europe,Retail,Home Goods,Enterprise,1168.76,45
2026-06-27,Europe,Retail,Grocery,Consumer,809.4,43
2026-06-27,Europe,Retail,Grocery,SMB,1288.94,41
2026-06-27,Europe,Retail,Grocery,Enterprise,1075.89,29
2026-06-27,Europe,Online,Electronics,Consumer,397.35,12
2026-06-27,Europe,Online,Electronics,SMB,640.98,16
2026-06-27,Europe,Online,Electronics,Enterprise,626.32,18
2026-06-27,Europe,Online,Apparel,Consumer,901.38,30
2026-06-27,Europe,Online,Apparel,SMB,1172.91,27
2026-06-27,Europe,Online,Apparel,Enterprise,1100.35,34
2026-06-27,Europe,Online,Home Goods,Consumer,1167.64,42
2026-06-27,Europe,Online,Home Goods,SMB,456.33,12
2026-06-27,Europe,Online,Home Goods,Enterprise,1360.43,76
2026-06-27,Europe,Online,Grocery,Consumer,933.58,36
2026-06-27,Europe,Online,Grocery,SMB,1115.13,37
2026-06-27,Europe,Online,Grocery,Enterprise,923.08,44
2026-06-27,Europe,Wholesale,Electronics,Consumer,685.42,15
2026-06-27,Europe,Wholesale,Electronics,SMB,1034.33,30
2026-06-27,Europe,Wholesale,Electronics,Enterprise,865.49,28
2026-06-27,Europe,Wholesale,Apparel,Consumer,1314.33,84
2026-06-27,Europe,Wholesale,Apparel,SMB,462.69,27
2026-06-27,Europe,Wholesale,Apparel,Enterprise,424.69,16
2026-06-27,Europe,Wholesale,Home Goods,Consumer,555.95,18
2026-06-27,Europe,Wholesale,Home Goods,SMB,928.29,61
2026-06-27,Europe,Wholesale,Home Goods,Enterprise,707.81,16
2026-06-27,Europe,Wholesale,Grocery,Consumer,1218.1,38
2026-06-27,Europe,Wholesale,Grocery,SMB,659.12,31
2026-06-27,Europe,Wholesale,Grocery,Enterprise,436.32,12
2026-06-27,APAC,Retail,Electronics,Consumer,971.15,38
2026-06-27,APAC,Retail,Electronics,SMB,1293.88,31
2026-06-27,APAC,Retail,Electronics,Enterprise,1269.3,39
2026-06-27,APAC,Retail,Apparel,Consumer,482.13,11
2026-06-27,APAC,Retail,Apparel,SMB,757.65,37
2026-06-27,APAC,Retail,Apparel,Enterprise,609.26,31
2026-06-27,APAC,Retail,Home Goods,Consumer,741.13,45
2026-06-27,APAC,Retail,Home Goods,SMB,998.67,32
2026-06-27,APAC,Retail,Home Goods,Enterprise,1122.04,28
2026-06-27,APAC,Retail,Grocery,Consumer,506.58,20
2026-06-27,APAC,Retail,Grocery,SMB,799.45,39
2026-06-27,APAC,Retail,Grocery,Enterprise,799.44,26
2026-06-27,APAC,Online,Electronics,Consumer,1025.45,30
2026-06-27,APAC,Online,Electronics,SMB,1166.99,25
2026-06-27,APAC,Online,Electronics,Enterprise,1358.66,31
2026-06-27,APAC,Online,Apparel,Consumer,468.22,14
2026-06-27,APAC,Online,Apparel,SMB,743.77,40
2026-06-27,APAC,Online,Apparel,Enterprise,768.82,24
2026-06-27,APAC,Online,Home Goods,Consumer,709.27,31
2026-06-27,APAC,Online,Home Goods,SMB,1087.24,27
2026-06-27,APAC,Online,Home Goods,Enterprise,981.29,38
2026-06-27,APAC,Online,Grocery,Consumer,577.49,13
2026-06-27,APAC,Online,Grocery,SMB,924.19,21
2026-06-27,APAC,Online,Grocery,Enterprise,697.92,19
2026-06-27,APAC,Wholesale,Electronics,Consumer,1296.64,42
2026-06-27,APAC,Wholesale,Electronics,SMB,633.78,18
2026-06-27,APAC,Wholesale,Electronics,Enterprise,560.43,17
2026-06-27,APAC,Wholesale,Apparel,Consumer,907.79,29
2026-06-27,APAC,Wholesale,Apparel,SMB,1027.65,48
2026-06-27,APAC,Wholesale,Apparel,Enterprise,1111.98,45
2026-06-27,APAC,Wholesale,Home Goods,Consumer,1004.75,23
2026-06-27,APAC,Wholesale,Home Goods,SMB,447.52,16
2026-06-27,APAC,Wholesale,Home Goods,Enterprise,1232.29,78
2026-06-27,APAC,Wholesale,Grocery,Consumer,867.26,47
2026-06-27,APAC,Wholesale,Grocery,SMB,1022.26,42
2026-06-27,APAC,Wholesale,Grocery,Enterprise,1024.96,22
2026-06-28,North America,Retail,Electronics,Consumer,1035.15,28
2026-06-28,North America,Retail,Electronics,SMB,1122.12,36
2026-06-28,North America,Retail,Electronics,Enterprise,803.13,33
2026-06-28,North America,Retail,Apparel,Consumer,608.01,18
2026-06-28,North America,Retail,Apparel,SMB,930.8,27
2026-06-28,North America,Retail,Apparel,Enterprise,745.52,20
2026-06-28,North America,Retail,Home Goods,Consumer,783.48,32
2026-06-28,North America,Retail,Home Goods,SMB,1079.23,52
2026-06-28,North America,Retail,Home Goods,Enterprise,1042.0,26
2026-06-28,North America,Retail,Grocery,Consumer,597.48,14
2026-06-28,North America,Retail,Grocery,SMB,876.81,43
2026-06-28,North America,Retail,Grocery,Enterprise,734.86,28
2026-06-28,North America,Online,Electronics,Consumer,964.65,53
2026-06-28,North America,Online,Electronics,SMB,335.72,7
2026-06-28,North America,Online,Electronics,Enterprise,1355.54,78
2026-06-28,North America,Online,Apparel,Consumer,536.91,25
2026-06-28,North America,Online,Apparel,SMB,891.57,57
2026-06-28,North America,Online,Apparel,Enterprise,883.73,20
2026-06-28,North America,Online,Home Goods,Consumer,833.93,19
2026-06-28,North America,Online,Home Goods,SMB,1217.17,80
2026-06-28,North America,Online,Home Goods,Enterprise,1029.03,25
2026-06-28,North America,Online,Grocery,Consumer,693.56,15
2026-06-28,North America,Online,Grocery,SMB,1019.39,38
2026-06-28,North America,Online,Grocery,Enterprise,808.07,20
2026-06-28,North America,Wholesale,Electronics,Consumer,458.69,20
2026-06-28,North America,Wholesale,Electronics,SMB,730.86,20
2026-06-28,North America,Wholesale,Electronics,Enterprise,693.38,21
2026-06-28,North America,Wholesale,Apparel,Consumer,850.89,20
2026-06-28,North America,Wholesale,Apparel,SMB,1138.99,27
2026-06-28,North America,Wholesale,Apparel,Enterprise,1071.97,28
2026-06-28,North America,Wholesale,Home Goods,Consumer,1106.47,40
2026-06-28,North America,Wholesale,Home Goods,SMB,569.6,20
2026-06-28,North America,Wholesale,Home Goods,Enterprise,425.74,10
2026-06-28,North America,Wholesale,Grocery,Consumer,1080.53,36
2026-06-28,North America,Wholesale,Grocery,SMB,1096.51,40
2026-06-28,North America,Wholesale,Grocery,Enterprise,1061.88,29
2026-06-28,Europe,Retail,Electronics,Consumer,1150.83,53
2026-06-28,Europe,Retail,Electronics,SMB,703.14,20
2026-06-28,Europe,Retail,Electronics,Enterprise,687.68,23
2026-06-28,Europe,Retail,Apparel,Consumer,956.08,46
2026-06-28,Europe,Retail,Apparel,SMB,1037.84,45
2026-06-28,Europe,Retail,Apparel,Enterprise,1252.6,35
2026-06-28,Europe,Retail,Home Goods,Consumer,1161.08,37
2026-06-28,Europe,Retail,Home Goods,SMB,448.2,19
2026-06-28,Europe,Retail,Home Goods,Enterprise,1250.09,67
2026-06-28,Europe,Retail,Grocery,Consumer,865.61,21
2026-06-28,Europe,Retail,Grocery,SMB,1331.88,42
2026-06-28,Europe,Retail,Grocery,Enterprise,950.38,31
2026-06-28,Europe,Online,Electronics,Consumer,473.48,16
2026-06-28,Europe,Online,Electronics,SMB,810.66,44
2026-06-28,Europe,Online,Electronics,Enterprise,625.41,30
2026-06-28,Europe,Online,Apparel,Consumer,991.32,26
2026-06-28,Europe,Online,Apparel,SMB,1167.63,34
2026-06-28,Europe,Online,Apparel,Enterprise,1015.0,36
2026-06-28,Europe,Online,Home Goods,Consumer,1159.09,71
2026-06-28,Europe,Online,Home Goods,SMB,507.44,11
2026-06-28,Europe,Online,Home Goods,Enterprise,1306.08,61
2026-06-28,Europe,Online,Grocery,Consumer,838.48,34
2026-06-28,Europe,Online,Grocery,SMB,959.64,38
2026-06-28,Europe,Online,Grocery,Enterprise,1007.42,23
2026-06-28,Europe,Wholesale,Electronics,Consumer,766.09,36
2026-06-28,Europe,Wholesale,Electronics,SMB,965.94,28
2026-06-28,Europe,Wholesale,Electronics,Enterprise,898.66,37
2026-06-28,Europe,Wholesale,Apparel,Consumer,1215.37,71
2026-06-28,Europe,Wholesale,Apparel,SMB,574.94,16
2026-06-28,Europe,Wholesale,Apparel,Enterprise,517.78,18
2026-06-28,Europe,Wholesale,Home Goods,Consumer,515.58,23
2026-06-28,Europe,Wholesale,Home Goods,SMB,769.73,24
2026-06-28,Europe,Wholesale,Home Goods,Enterprise,688.06,15
2026-06-28,Europe,Wholesale,Grocery,Consumer,1184.28,70
2026-06-28,Europe,Wholesale,Grocery,SMB,565.84,18
2026-06-28,Europe,Wholesale,Grocery,Enterprise,477.11,14
2026-06-28,APAC,Retail,Electronics,Consumer,1034.08,39
2026-06-28,APAC,Retail,Electronics,SMB,1431.48,74
2026-06-28,APAC,Retail,Electronics,Enterprise,1215.9,45
2026-06-28,APAC,Retail,Apparel,Consumer,529.1,16
2026-06-28,APAC,Retail,Apparel,SMB,835.3,44
2026-06-28,APAC,Retail,Apparel,Enterprise,632.72,29
2026-06-28,APAC,Retail,Home Goods,Consumer,682.57,39
2026-06-28,APAC,Retail,Home Goods,SMB,941.4,27
2026-06-28,APAC,Retail,Home Goods,Enterprise,1099.15,32
2026-06-28,APAC,Retail,Grocery,Consumer,479.68,20
2026-06-28,APAC,Retail,Grocery,SMB,761.86,20
2026-06-28,APAC,Retail,Grocery,Enterprise,702.54,19
2026-06-28,APAC,Online,Electronics,Consumer,899.69,20
2026-06-28,APAC,Online,Electronics,SMB,1175.91,41
2026-06-28,APAC,Online,Electronics,Enterprise,1213.04,39
2026-06-28,APAC,Online,Apparel,Consumer,503.48,19
2026-06-28,APAC,Online,Apparel,SMB,852.91,42
2026-06-28,APAC,Online,Apparel,Enterprise,793.33,18
2026-06-28,APAC,Online,Home Goods,Consumer,861.21,33
2026-06-28,APAC,Online,Home Goods,SMB,1020.09,65
2026-06-28,APAC,Online,Home Goods,Enterprise,966.5,33
2026-06-28,APAC,Online,Grocery,Consumer,514.48,14
2026-06-28,APAC,Online,Grocery,SMB,773.57,28
2026-06-28,APAC,Online,Grocery,Enterprise,738.9,18
2026-06-28,APAC,Wholesale,Electronics,Consumer,1125.71,40
2026-06-28,APAC,Wholesale,Electronics,SMB,753.6,27
2026-06-28,APAC,Wholesale,Electronics,Enterprise,579.74,21
2026-06-28,APAC,Wholesale,Apparel,Consumer,762.11,29
2026-06-28,APAC,Wholesale,Apparel,SMB,1074.6,29
2026-06-28,APAC,Wholesale,Apparel,Enterprise,1122.05,52
2026-06-28,APAC,Wholesale,Home Goods,Consumer,1069.36,51
2026-06-28,APAC,Wholesale,Home Goods,SMB,462.42,11
2026-06-28,APAC,Wholesale,Home Goods,Enterprise,1194.82,28
2026-06-28,APAC,Wholesale,Grocery,Consumer,775.91,24
2026-06-28,APAC,Wholesale,Grocery,SMB,1146.18,33
2026-06-28,APAC,Wholesale,Grocery,Enterprise,981.74,45
2026-06-29,North America,Retail,Electronics,Consumer,1041.62,30
2026-06-29,North America,Retail,Electronics,SMB,1337.67,55
2026-06-29,North America,Retail,Electronics,Enterprise,722.98,21
2026-06-29,North America,Retail,Apparel,Consumer,509.65,30
2026-06-29,North America,Retail,Apparel,SMB,878.87,44
2026-06-29,North America,Retail,Apparel,Enterprise,870.56,32
2026-06-29,North America,Retail,Home Goods,Consumer,762.73,26
2026-06-29,North America,Retail,Home Goods,SMB,1078.99,30
2026-06-29,North America,Retail,Home Goods,Enterprise,925.1,39
2026-06-29,North America,Retail,Grocery,Consumer,647.83,17
2026-06-29,North America,Retail,Grocery,SMB,845.1,31
2026-06-29,North America,Retail,Grocery,Enterprise,799.3,20
2026-06-29,North America,Online,Electronics,Consumer,1048.08,36
2026-06-29,North America,Online,Electronics,SMB,434.42,10
2026-06-29,North America,Online,Electronics,Enterprise,1389.8,56
2026-06-29,North America,Online,Apparel,Consumer,661.93,15
2026-06-29,North America,Online,Apparel,SMB,779.12,18
